name;origin;destination;length;oneway;harassmentRisk;geometry;weights;edges;node
Calle 63;(-75.6181045, 6.2769435);(-75.6189644, 6.2767137);99.229;False;0.7969770667187625;LINESTRING (-75.6181045 6.2769435, -75.6181622 6.2769444, -75.618212 6.2769416, -75.6182695 6.2769384, -75.6183171 6.276931, -75.61837079999999 6.2769197, -75.61841769999999 6.2769065, -75.6185243 6.2768744, -75.6186191 6.2768423, -75.618747 6.2767977, -75.61886029999999 6.2767611, -75.61891660000001 6.2767377, -75.6189644 6.2767137);0.7969770667187625;[['-75.6181045, 6.2769435'],[-75.6189644, 6.2767137]];['-75.6181045, 6.2769435']
3584;(-75.6072163, 6.279763);(-75.6076689, 6.2791888);82.414;False;0.7969770667187625;LINESTRING (-75.6072163 6.279763, -75.6073402 6.2796389, -75.6074296 6.2794717, -75.6075031 6.2793479, -75.6075637 6.2792707, -75.6076106 6.2792178, -75.60766889999999 6.2791888);0.7969770667187625;[['-75.6072163, 6.279763'],[-75.6076689, 6.2791888]];['-75.6072163, 6.279763']
Calle 63;(-75.6072163, 6.279763);(-75.6060481, 6.2791771);155.76;False;0.7969770667187625;LINESTRING (-75.6072163 6.279763, -75.60717940000001 6.2797583, -75.6071417 6.2797551, -75.607107 6.279745, -75.6070545 6.2797311, -75.6069983 6.2797157, -75.6069378 6.2797112, -75.6068896 6.2797111, -75.60683469999999 6.2797139, -75.6067836 6.2797165, -75.6067273 6.2797205, -75.606679 6.2797231, -75.6066308 6.2797165, -75.60658650000001 6.2797031, -75.60654359999999 6.2796872, -75.6065047 6.2796698, -75.60646850000001 6.2796485, -75.60641889999999 6.2796192, -75.6063679 6.2795805, -75.6063209 6.2795392, -75.60628610000001 6.2794979, -75.60624199999999 6.2794344, -75.6061857 6.2793518, -75.6061251 6.2792692, -75.6060481 6.2791771);0.7969770667187625;[['-75.6072163, 6.279763'],[-75.6060481, 6.2791771]];['-75.6072163, 6.279763']
Calle 63;(-75.6072163, 6.279763);(-75.6145917, 6.2774775);899.9659999999999;False;0.7969770667187625;LINESTRING (-75.6072163 6.279763, -75.6072624 6.2797578, -75.60730409999999 6.2797477, -75.6073457 6.2797291, -75.6074314 6.2796885, -75.60750659999999 6.2796518, -75.6076206 6.2795971, -75.6076942 6.2795645, -75.6077446 6.2795432, -75.60777469999999 6.2795352, -75.6078077 6.2795271, -75.60783840000001 6.2795218, -75.6078699 6.2795205, -75.6079021 6.2795218, -75.60793030000001 6.2795265, -75.6079625 6.2795345, -75.60802820000001 6.2795605, -75.6080899 6.2795845, -75.6081489 6.2796086, -75.6082079 6.2796271, -75.6082669 6.2796379, -75.6083221 6.2796371, -75.60838219999999 6.2796245, -75.6084346 6.2795978, -75.6085178 6.2795624, -75.60858469999999 6.2795325, -75.608633 6.2795152, -75.6086786 6.2795018, -75.60873359999999 6.2794938, -75.6087899 6.2794885, -75.6088543 6.2794846, -75.608924 6.2794765, -75.6089777 6.2794633, -75.609026 6.2794432, -75.6090609 6.2794238, -75.60909409999999 6.2793924, -75.6091212 6.2793605, -75.60915079999999 6.2793132, -75.6091843 6.279246, -75.609211 6.2791979, -75.6092392 6.2791406, -75.60927270000001 6.2790886, -75.60931050000001 6.2790412, -75.6093626 6.2789859, -75.6094056 6.2789412, -75.60961349999999 6.2787826, -75.60992469999999 6.2785413, -75.6100854 6.2784207, -75.6102303 6.2783288, -75.61044099999999 6.2782174, -75.61067679999999 6.2781009, -75.6108981 6.2780088, -75.6110848 6.2779468, -75.6112912 6.2778815, -75.6113891 6.2778614, -75.6114991 6.2778508, -75.6115957 6.2778614, -75.61172430000001 6.2778942, -75.6118343 6.2779102, -75.6119309 6.2779068, -75.6120677 6.2778774, -75.6122634 6.2778089, -75.6126605 6.2776535, -75.61298240000001 6.2775255, -75.6131163 6.2774836, -75.61319690000001 6.2774668, -75.6133148 6.2774783, -75.6134811 6.2775183, -75.6136261 6.2775548, -75.6137976 6.2775716, -75.6139371 6.2775636, -75.6140848 6.2775415, -75.6142992 6.2775103, -75.6145112 6.2774781, -75.61459170000001 6.2774775);0.7969770667187625;[['-75.6072163, 6.279763'],[-75.6145917, 6.2774775]];['-75.6072163, 6.279763']
Carrera 67;(-75.591871, 6.2085207);(-75.5917902, 6.2087012);21.968;False;0.7969770667187625;LINESTRING (-75.591871 6.2085207, -75.59179020000001 6.2087012);0.7969770667187625;[['-75.591871, 6.2085207'],[-75.5917902, 6.2087012]];['-75.591871, 6.2085207']
Carrera 67;(-75.591871, 6.2085207);(-75.592124, 6.2082568);41.112;True;0.7969770667187625;LINESTRING (-75.591871 6.2085207, -75.59193999999999 6.208415, -75.59198840000001 6.2083576, -75.5920358 6.2083144, -75.592124 6.2082568);0.7969770667187623;[['-75.591871, 6.2085207'],[-75.592124, 6.2082568]];['-75.591871, 6.2085207']
Carrera 67;(-75.5903674, 6.2103857);(-75.5902574, 6.2107708);44.514;False;0.8932249804970851;LINESTRING (-75.59036740000001 6.2103857, -75.5902574 6.2107708);0.8932249804970851;[['-75.5903674, 6.2103857'],[-75.5902574, 6.2107708]];['-75.5903674, 6.2103857']
Calle 1AA;(-75.5903674, 6.2103857);(-75.5894493, 6.2098919);115.39;False;0.8932249804970851;LINESTRING (-75.59036740000001 6.2103857, -75.5894493 6.2098919);0.8932249804970852;[['-75.5903674, 6.2103857'],[-75.5894493, 6.2098919]];['-75.5903674, 6.2103857']
Carrera 67;(-75.5903674, 6.2103857);(-75.5905802, 6.2100078);48.196;False;0.8932249804970851;LINESTRING (-75.59036740000001 6.2103857, -75.59041089999999 6.2102934, -75.59046240000001 6.2102081, -75.59058020000001 6.2100078);0.8932249804970851;[['-75.5903674, 6.2103857'],[-75.5905802, 6.2100078]];['-75.5903674, 6.2103857']
Calle 1C;(-75.5901438, 6.2111388);(-75.5890722, 6.2105601);134.807;False;0.8932249804970851;LINESTRING (-75.59014380000001 6.2111388, -75.5890722 6.2105601);0.8932249804970851;[['-75.5901438, 6.2111388'],[-75.5890722, 6.2105601]];['-75.5901438, 6.2111388']
['Carrera 67', 'Calle 2'];(-75.5901438, 6.2111388);(-75.5888712, 6.2109241);160.863;False;0.7969770667187625;LINESTRING (-75.59014380000001 6.2111388, -75.5900647 6.211241, -75.5899946 6.2112968, -75.5899369 6.2113289, -75.5898699 6.2113423, -75.58978689999999 6.2113472, -75.5896927 6.2113435, -75.58962940000001 6.2113183, -75.5888712 6.2109241);0.7969770667187625;[['-75.5901438, 6.2111388'],[-75.5888712, 6.2109241]];['-75.5901438, 6.2111388']
Carrera 67;(-75.5901438, 6.2111388);(-75.5902574, 6.2107708);42.912000000000006;False;0.8932249804970851;LINESTRING (-75.59014380000001 6.2111388, -75.5901791 6.2110614, -75.5902095 6.2109618, -75.5902574 6.2107708);0.893224980497085;[['-75.5901438, 6.2111388'],[-75.5902574, 6.2107708]];['-75.5901438, 6.2111388']
Calle 2;(-75.5888712, 6.2109241);(-75.5886073, 6.2107674);33.98;False;0.7969770667187625;LINESTRING (-75.5888712 6.2109241, -75.58860730000001 6.2107674);0.7969770667187625;[['-75.5888712, 6.2109241'],[-75.5886073, 6.2107674]];['-75.5888712, 6.2109241']
Carrera 66;(-75.5888712, 6.2109241);(-75.5890722, 6.2105601);46.173;False;0.7969770667187625;LINESTRING (-75.5888712 6.2109241, -75.5890722 6.2105601);0.7969770667187623;[['-75.5888712, 6.2109241'],[-75.5890722, 6.2105601]];['-75.5888712, 6.2109241']
['Carrera 67', 'Calle 2'];(-75.5888712, 6.2109241);(-75.5901438, 6.2111388);160.863;False;0.7969770667187625;LINESTRING (-75.5888712 6.2109241, -75.58962940000001 6.2113183, -75.5896927 6.2113435, -75.58978689999999 6.2113472, -75.5898699 6.2113423, -75.5899369 6.2113289, -75.5899946 6.2112968, -75.5900647 6.211241, -75.59014380000001 6.2111388);0.7969770667187625;[['-75.5888712, 6.2109241'],[-75.5901438, 6.2111388]];['-75.5888712, 6.2109241']
Calle 2;(-75.5886073, 6.2107674);(-75.5888712, 6.2109241);33.98;False;0.7969770667187625;LINESTRING (-75.58860730000001 6.2107674, -75.5888712 6.2109241);0.7969770667187625;[['-75.5886073, 6.2107674'],[-75.5888712, 6.2109241]];['-75.5886073, 6.2107674']
Calle 2;(-75.5886073, 6.2107674);(-75.5882489, 6.2105871);44.402;False;0.7969770667187625;LINESTRING (-75.58860730000001 6.2107674, -75.5882489 6.2105871);0.7969770667187625;[['-75.5886073, 6.2107674'],[-75.5882489, 6.2105871]];['-75.5886073, 6.2107674']
Carrera 65E;(-75.5886073, 6.2107674);(-75.5885794, 6.2108799);12.884;False;0.7969770667187625;LINESTRING (-75.58860730000001 6.2107674, -75.5885794 6.2108799);0.7969770667187626;[['-75.5886073, 6.2107674'],[-75.5885794, 6.2108799]];['-75.5886073, 6.2107674']
Carrera 65E;(-75.5881315, 6.2130835);(-75.5882861, 6.2124296);74.92699999999999;False;0.7969770667187625;LINESTRING (-75.5881315 6.2130835, -75.5881538 6.2130459, -75.5882861 6.2124296);0.7969770667187625;[['-75.5881315, 6.2130835'],[-75.5882861, 6.2124296]];['-75.5881315, 6.2130835']
Calle 5;(-75.5881315, 6.2130835);(-75.5872274, 6.2129179);101.761;True;0.7969770667187625;LINESTRING (-75.5881315 6.2130835, -75.58808999999999 6.2130859, -75.5872274 6.2129179);0.7969770667187625;[['-75.5881315, 6.2130835'],[-75.5872274, 6.2129179]];['-75.5881315, 6.2130835']
3603;(-75.5881315, 6.2130835);(-75.5888875, 6.2132327);85.382;False;0.7969770667187625;LINESTRING (-75.5881315 6.2130835, -75.5881773 6.2131009, -75.5882043 6.2131112, -75.58837010000001 6.2131509, -75.5888875 6.2132327);0.7969770667187625;[['-75.5881315, 6.2130835'],[-75.5888875, 6.2132327]];['-75.5881315, 6.2130835']
3604;(-75.5881315, 6.2130835);(-75.5865621, 6.2144025);298.787;False;0.7969770667187625;LINESTRING (-75.5881315 6.2130835, -75.5880349 6.2131463, -75.5878364 6.2139663, -75.58780419999999 6.2140289, -75.5877452 6.2140449, -75.587485 6.2140449, -75.58717919999999 6.2139916, -75.58711889999999 6.2142116, -75.58661600000001 6.2141143, -75.58656209999999 6.2144025);0.7969770667187625;[['-75.5881315, 6.2130835'],[-75.5865621, 6.2144025]];['-75.5881315, 6.2130835']
3605;(-75.5881315, 6.2130835);(-75.5882572, 6.212414);75.754;False;0.7969770667187625;LINESTRING (-75.5881315 6.2130835, -75.5881476 6.2129861, -75.5881723 6.2128476, -75.5882093 6.2126653, -75.58823219999999 6.2125216, -75.5882572 6.212414);0.7969770667187625;[['-75.5881315, 6.2130835'],[-75.5882572, 6.212414]];['-75.5881315, 6.2130835']
Calle 5;(-75.584584, 6.2116438);(-75.5850725, 6.2119113);61.65;False;0.8932249804970851;LINESTRING (-75.58458400000001 6.2116438, -75.5850725 6.2119113);0.8932249804970851;[['-75.584584, 6.2116438'],[-75.5850725, 6.2119113]];['-75.584584, 6.2116438']
Calle 5;(-75.584584, 6.2116438);(-75.584099, 6.2113631);62.037;False;0.8932249804970851;LINESTRING (-75.58458400000001 6.2116438, -75.58409899999999 6.2113631);0.8932249804970851;[['-75.584584, 6.2116438'],[-75.584099, 6.2113631]];['-75.584584, 6.2116438']
Carrera 54;(-75.584584, 6.2116438);(-75.5840385, 6.2125647);118.835;False;0.8932249804970851;LINESTRING (-75.58458400000001 6.2116438, -75.58403850000001 6.2125647);0.8932249804970851;[['-75.584584, 6.2116438'],[-75.5840385, 6.2125647]];['-75.584584, 6.2116438']
Carrera 54;(-75.584584, 6.2116438);(-75.5848083, 6.2113125);44.406;False;0.8932249804970851;LINESTRING (-75.58458400000001 6.2116438, -75.58480830000001 6.2113125);0.8932249804970851;[['-75.584584, 6.2116438'],[-75.5848083, 6.2113125]];['-75.584584, 6.2116438']
Calle 5;(-75.5850725, 6.2119113);(-75.5854289, 6.2121005);44.663;False;0.8932249804970851;LINESTRING (-75.5850725 6.2119113, -75.5854289 6.2121005);0.8932249804970851;[['-75.5850725, 6.2119113'],[-75.5854289, 6.2121005]];['-75.5850725, 6.2119113']
Calle 5;(-75.5850725, 6.2119113);(-75.584584, 6.2116438);61.65;False;0.8932249804970851;LINESTRING (-75.5850725 6.2119113, -75.58458400000001 6.2116438);0.8932249804970851;[['-75.5850725, 6.2119113'],[-75.584584, 6.2116438]];['-75.5850725, 6.2119113']
Carrera 55;(-75.5850725, 6.2119113);(-75.5855965, 6.2109725);119.384;False;0.8932249804970851;LINESTRING (-75.5850725 6.2119113, -75.58559649999999 6.2109725);0.893224980497085;[['-75.5850725, 6.2119113'],[-75.5855965, 6.2109725]];['-75.5850725, 6.2119113']
Carrera 55;(-75.5850725, 6.2119113);(-75.5845875, 6.2128638);118.71;False;0.8932249804970851;LINESTRING (-75.5850725 6.2119113, -75.5845875 6.2128638);0.8932249804970851;[['-75.5850725, 6.2119113'],[-75.5845875, 6.2128638]];['-75.5850725, 6.2119113']
Calle 5;(-75.5854289, 6.2121005);(-75.5857891, 6.2122997);45.564;False;0.8932249804970851;LINESTRING (-75.5854289 6.2121005, -75.5857891 6.2122997);0.893224980497085;[['-75.5854289, 6.2121005'],[-75.5857891, 6.2122997]];['-75.5854289, 6.2121005']
Calle 5;(-75.5854289, 6.2121005);(-75.5850725, 6.2119113);44.663;False;0.8932249804970851;LINESTRING (-75.5854289 6.2121005, -75.5850725 6.2119113);0.8932249804970851;[['-75.5854289, 6.2121005'],[-75.5850725, 6.2119113]];['-75.5854289, 6.2121005']
Carrera 56;(-75.5854289, 6.2121005);(-75.5849091, 6.2130403);119.256;False;0.8932249804970851;LINESTRING (-75.5854289 6.2121005, -75.5849091 6.2130403);0.8932249804970851;[['-75.5854289, 6.2121005'],[-75.5849091, 6.2130403]];['-75.5854289, 6.2121005']
Carrera 56;(-75.5854289, 6.2121005);(-75.5859647, 6.2111551);120.661;False;0.8932249804970851;LINESTRING (-75.5854289 6.2121005, -75.58596470000001 6.2111551);0.8932249804970851;[['-75.5854289, 6.2121005'],[-75.5859647, 6.2111551]];['-75.5854289, 6.2121005']
Calle 5;(-75.5861217, 6.2125026);(-75.5857891, 6.2122997);43.137;False;0.8932249804970851;LINESTRING (-75.58612170000001 6.2125026, -75.5857891 6.2122997);0.8932249804970851;[['-75.5861217, 6.2125026'],[-75.5857891, 6.2122997]];['-75.5861217, 6.2125026']
Carrera 58;(-75.5861217, 6.2125026);(-75.5859374, 6.2128457);43.25;False;0.8932249804970851;LINESTRING (-75.58612170000001 6.2125026, -75.58593740000001 6.2128457);0.8932249804970851;[['-75.5861217, 6.2125026'],[-75.5859374, 6.2128457]];['-75.5861217, 6.2125026']
Calle 5;(-75.5861217, 6.2125026);(-75.5866523, 6.2127686);65.69;False;0.8932249804970851;LINESTRING (-75.58612170000001 6.2125026, -75.586584 6.2127335, -75.5866523 6.2127686);0.8932249804970851;[['-75.5861217, 6.2125026'],[-75.5866523, 6.2127686]];['-75.5861217, 6.2125026']
Carrera 58;(-75.5861217, 6.2125026);(-75.586675, 6.2115427);123.021;False;0.8932249804970851;LINESTRING (-75.58612170000001 6.2125026, -75.5866267 6.2116306, -75.586675 6.2115427);0.8932249804970851;[['-75.5861217, 6.2125026'],[-75.586675, 6.2115427]];['-75.5861217, 6.2125026']
Calle 5;(-75.5872274, 6.2129179);(-75.5868069, 6.212836);47.367;True;0.7969770667187625;LINESTRING (-75.5872274 6.2129179, -75.5868069 6.212836);0.7969770667187626;[['-75.5872274, 6.2129179'],[-75.5868069, 6.212836]];['-75.5872274, 6.2129179']
Carrera 65B;(-75.5872274, 6.2129179);(-75.5875862, 6.2120525);104.115;False;0.7969770667187625;LINESTRING (-75.5872274 6.2129179, -75.5873861 6.2125042, -75.5875862 6.2120525);0.7969770667187625;[['-75.5872274, 6.2129179'],[-75.5875862, 6.2120525]];['-75.5872274, 6.2129179']
3624;(-75.5771695, 6.2350372);(-75.5766416, 6.2352022);66.549;True;0.7969770667187625;LINESTRING (-75.5771695 6.2350372, -75.57706279999999 6.2351574, -75.5769566 6.2352166, -75.5768178 6.2352309, -75.576718 6.2352238, -75.5766416 6.2352022);0.7969770667187625;[['-75.5771695, 6.2350372'],[-75.5766416, 6.2352022]];['-75.5771695, 6.2350372']
Carrera 52;(-75.5771695, 6.2350372);(-75.5769338, 6.2358745);96.69;True;0.7969770667187625;LINESTRING (-75.5771695 6.2350372, -75.57706779999999 6.2354201, -75.5769671 6.2357584, -75.57693380000001 6.2358745);0.7969770667187623;[['-75.5771695, 6.2350372'],[-75.5769338, 6.2358745]];['-75.5771695, 6.2350372']
Carrera 52;(-75.5769019, 6.2362777);(-75.5774647, 6.2344144);216.977;True;0.7969770667187625;LINESTRING (-75.5769019 6.2362777, -75.5770019 6.2360907, -75.5770255 6.2360399, -75.5770421 6.2359935, -75.5772588 6.2352455, -75.57746469999999 6.2344144);0.7969770667187625;[['-75.5769019, 6.2362777'],[-75.5774647, 6.2344144]];['-75.5769019, 6.2362777']
3627;(-75.5769019, 6.2362777);(-75.5772754, 6.2370776);200.7;True;0.7969770667187625;LINESTRING (-75.5769019 6.2362777, -75.5770741 6.2361583, -75.5771862 6.2361149, -75.5773066 6.2361192, -75.57740939999999 6.236135, -75.5774959 6.2361743, -75.5776025 6.2362557, -75.57766959999999 6.2363523, -75.5776978 6.2364943, -75.5776843 6.2366329, -75.5776414 6.2367369, -75.5775677 6.2368649, -75.5774517 6.2369769, -75.57737659999999 6.2370322, -75.5772754 6.2370776);0.7969770667187625;[['-75.5769019, 6.2362777'],[-75.5772754, 6.2370776]];['-75.5769019, 6.2362777']
Metroplús;(-75.5769019, 6.2362777);(-75.5766557, 6.2316629);587.4530000000001;True;0.7969770667187625;LINESTRING (-75.5769019 6.2362777, -75.57698739999999 6.2360271, -75.577133 6.2354675, -75.5771962 6.2352445, -75.5772956 6.2349243, -75.5773054 6.2348463, -75.57729980000001 6.2347865, -75.577276 6.2347224, -75.5772326 6.2346584, -75.57718920000001 6.234618, -75.5771094 6.2345805, -75.5769763 6.234554, -75.5768209 6.234529, -75.5767117 6.2345039, -75.576601 6.2344524, -75.5765086 6.2343772, -75.5764231 6.2342806, -75.5763936 6.2342248, -75.57637939999999 6.2341787, -75.5763657 6.2340814, -75.5763626 6.2339542, -75.57637339999999 6.2338547, -75.57643040000001 6.2335982, -75.5766672 6.2326319, -75.5767048 6.2324804, -75.5767118 6.232401, -75.5767153 6.2323195, -75.5767132 6.2322492, -75.5766867 6.2320385, -75.576668 6.2318339, -75.5766557 6.2316629);0.7969770667187625;[['-75.5769019, 6.2362777'],[-75.5766557, 6.2316629]];['-75.5769019, 6.2362777']
Carrera 52;(-75.5774647, 6.2344144);(-75.577171, 6.2293958);565.7079999999999;True;0.7969770667187625;LINESTRING (-75.57746469999999 6.2344144, -75.57751589999999 6.2341226, -75.5775338 6.2340204, -75.5775639 6.2338489, -75.57764709999999 6.2333588, -75.5776809 6.2327217, -75.5776549 6.2322512, -75.5776134 6.2317847, -75.5775996 6.2316675, -75.57757220000001 6.2314973, -75.5775538 6.2313823, -75.5775324 6.2312673, -75.5774205 6.2308243, -75.5772704 6.2302328, -75.5772083 6.2299866, -75.5771878 6.229892, -75.57717340000001 6.2297852, -75.5771652 6.2296936, -75.5771621 6.22954, -75.57717100000001 6.2293958);0.7969770667187625;[['-75.5774647, 6.2344144'],[-75.577171, 6.2293958]];['-75.5774647, 6.2344144']
3630;(-75.5774647, 6.2344144);(-75.577884, 6.2328905);175.717;True;0.7969770667187625;LINESTRING (-75.57746469999999 6.2344144, -75.57756569999999 6.2340809, -75.5775991 6.2339707, -75.5776618 6.2337635, -75.577884 6.2328905);0.7969770667187625;[['-75.5774647, 6.2344144'],[-75.577884, 6.2328905]];['-75.5774647, 6.2344144']
Calle 30C;(-75.5873397, 6.2334477);(-75.5860676, 6.2334858);140.679;False;0.7969770667187625;LINESTRING (-75.5873397 6.2334477, -75.58606760000001 6.2334858);0.7969770667187625;[['-75.5873397, 6.2334477'],[-75.5860676, 6.2334858]];['-75.5873397, 6.2334477']
Carrera 66B;(-75.5873397, 6.2334477);(-75.5873259, 6.2330048);49.272;False;0.7969770667187625;LINESTRING (-75.5873397 6.2334477, -75.5873259 6.2330048);0.7969770667187625;[['-75.5873397, 6.2334477'],[-75.5873259, 6.2330048]];['-75.5873397, 6.2334477']
Carrera 66B;(-75.5873397, 6.2334477);(-75.5873535, 6.2339285);53.484;False;0.7969770667187625;LINESTRING (-75.5873397 6.2334477, -75.58735350000001 6.2339285);0.7969770667187625;[['-75.5873397, 6.2334477'],[-75.5873535, 6.2339285]];['-75.5873397, 6.2334477']
Calle 30B;(-75.5873248, 6.2329679);(-75.5860055, 6.2330149);145.926;False;0.7969770667187625;LINESTRING (-75.5873248 6.2329679, -75.5860055 6.2330149);0.7969770667187625;[['-75.5873248, 6.2329679'],[-75.5860055, 6.2330149]];['-75.5873248, 6.2329679']
Carrera 66B;(-75.5873248, 6.2329679);(-75.5873259, 6.2330048);4.105;False;0.7969770667187625;LINESTRING (-75.5873248 6.2329679, -75.5873259 6.2330048);0.7969770667187625;[['-75.5873248, 6.2329679'],[-75.5873259, 6.2330048]];['-75.5873248, 6.2329679']
Carrera 66B;(-75.5873248, 6.2329679);(-75.5872889, 6.2324721);55.273;False;0.7969770667187625;LINESTRING (-75.5873248 6.2329679, -75.5872889 6.2324721);0.7969770667187625;[['-75.5873248, 6.2329679'],[-75.5872889, 6.2324721]];['-75.5873248, 6.2329679']
Calle 28;(-75.5872427, 6.2292542);(-75.5866621, 6.229311);64.489;False;0.7969770667187625;LINESTRING (-75.5872427 6.2292542, -75.5866621 6.229311);0.7969770667187625;[['-75.5872427, 6.2292542'],[-75.5866621, 6.229311]];['-75.5872427, 6.2292542']
Carrera 67;(-75.5872427, 6.2292542);(-75.5872398, 6.229089);18.372;False;0.7969770667187625;LINESTRING (-75.5872427 6.2292542, -75.58723980000001 6.229089);0.7969770667187625;[['-75.5872427, 6.2292542'],[-75.5872398, 6.229089]];['-75.5872427, 6.2292542']
Carrera 67;(-75.5872427, 6.2292542);(-75.5872757, 6.2315185);251.814;False;0.7969770667187625;LINESTRING (-75.5872427 6.2292542, -75.5872732 6.2307269, -75.587276 6.2313148, -75.58727570000001 6.2315185);0.7969770667187625;[['-75.5872427, 6.2292542'],[-75.5872757, 6.2315185]];['-75.5872427, 6.2292542']
Carrera 67;(-75.5872254, 6.2282027);(-75.5872398, 6.229089);98.59;False;0.7969770667187625;LINESTRING (-75.58722539999999 6.2282027, -75.587228 6.2284044, -75.5872399 6.2286175, -75.58723980000001 6.229089);0.7969770667187625;[['-75.5872254, 6.2282027'],[-75.5872398, 6.229089]];['-75.5872254, 6.2282027']
Calle 26;(-75.5872254, 6.2282027);(-75.5869407, 6.2280085);38.182;False;0.9029294865031664;LINESTRING (-75.58722539999999 6.2282027, -75.5871319 6.2281386, -75.5870286 6.2280731, -75.5869407 6.2280085);0.9029294865031665;[['-75.5872254, 6.2282027'],[-75.5869407, 6.2280085]];['-75.5872254, 6.2282027']
Carrera 67;(-75.5872254, 6.2282027);(-75.587433, 6.2267214);166.70600000000002;True;0.9029294865031664;LINESTRING (-75.58722539999999 6.2282027, -75.5872529 6.228056, -75.5873308 6.2277579, -75.5873599 6.2275677, -75.5873765 6.2273888, -75.5873833 6.2272976, -75.5873989 6.2270877, -75.5874189 6.2268193, -75.587433 6.2267214);0.9029294865031663;[['-75.5872254, 6.2282027'],[-75.587433, 6.2267214]];['-75.5872254, 6.2282027']
Carrera 65F;(-75.587433, 6.2267214);(-75.5872047, 6.226411);42.757;False;0.9029294865031664;LINESTRING (-75.587433 6.2267214, -75.5872047 6.226411);0.9029294865031664;[['-75.587433, 6.2267214'],[-75.5872047, 6.226411]];['-75.587433, 6.2267214']
Carrera 67;(-75.587433, 6.2267214);(-75.5875968, 6.2261791);62.961;True;0.9029294865031664;LINESTRING (-75.587433 6.2267214, -75.5874524 6.226659, -75.5875968 6.2261791);0.9029294865031664;[['-75.587433, 6.2267214'],[-75.5875968, 6.2261791]];['-75.587433, 6.2267214']
Carrera 65G;(-75.5876444, 6.2259545);(-75.5871546, 6.2252294);97.119;False;0.9029294865031664;LINESTRING (-75.5876444 6.2259545, -75.58715460000001 6.2252294);0.9029294865031664;[['-75.5876444, 6.2259545'],[-75.5871546, 6.2252294]];['-75.5876444, 6.2259545']
Carrera 67;(-75.5876444, 6.2259545);(-75.5878361, 6.2249618);112.504;True;0.9029294865031664;LINESTRING (-75.5876444 6.2259545, -75.5876772 6.2256835, -75.58779610000001 6.2251367, -75.5878194 6.225041, -75.5878361 6.2249618);0.9029294865031664;[['-75.5876444, 6.2259545'],[-75.5878361, 6.2249618]];['-75.5876444, 6.2259545']
Calle 25;(-75.5878361, 6.2249618);(-75.5876781, 6.2249164);18.18;False;0.9029294865031664;LINESTRING (-75.5878361 6.2249618, -75.58767810000001 6.2249164);0.9029294865031664;[['-75.5878361, 6.2249618'],[-75.5876781, 6.2249164]];['-75.5878361, 6.2249618']
Carrera 67;(-75.5878361, 6.2249618);(-75.588156, 6.2237479);139.539;True;0.7969770667187625;LINESTRING (-75.5878361 6.2249618, -75.58791739999999 6.2246371, -75.588156 6.2237479);0.7969770667187625;[['-75.5878361, 6.2249618'],[-75.588156, 6.2237479]];['-75.5878361, 6.2249618']
Carrera 67;(-75.588156, 6.2237479);(-75.5883864, 6.2224501);146.539;False;0.7969770667187625;LINESTRING (-75.588156 6.2237479, -75.5883864 6.2224501);0.7969770667187625;[['-75.588156, 6.2237479'],[-75.5883864, 6.2224501]];['-75.588156, 6.2237479']
Calle 20;(-75.588156, 6.2237479);(-75.5877618, 6.2236493);44.933;False;0.7969770667187625;LINESTRING (-75.588156 6.2237479, -75.5879644 6.2237, -75.5877618 6.2236493);0.7969770667187625;[['-75.588156, 6.2237479'],[-75.5877618, 6.2236493]];['-75.588156, 6.2237479']
Carrera 66;(-75.5877618, 6.2236493);(-75.5878336, 6.2232036);50.217;False;0.9044609116551544;LINESTRING (-75.5877618 6.2236493, -75.58780299999999 6.2234397, -75.5878336 6.2232036);0.9044609116551544;[['-75.5877618, 6.2236493'],[-75.5878336, 6.2232036]];['-75.5877618, 6.2236493']
Calle 24;(-75.5877618, 6.2236493);(-75.5871734, 6.224061);79.607;False;0.9029294865031664;LINESTRING (-75.5877618 6.2236493, -75.5875052 6.2238471, -75.5871734 6.224061);0.9029294865031664;[['-75.5877618, 6.2236493'],[-75.5871734, 6.224061]];['-75.5877618, 6.2236493']
Calle 20;(-75.5877618, 6.2236493);(-75.588156, 6.2237479);44.933;False;0.7969770667187625;LINESTRING (-75.5877618 6.2236493, -75.5879644 6.2237, -75.588156 6.2237479);0.7969770667187625;[['-75.5877618, 6.2236493'],[-75.588156, 6.2237479]];['-75.5877618, 6.2236493']
Calle 20;(-75.5877618, 6.2236493);(-75.5867881, 6.2234169);110.702;False;0.9029294865031664;LINESTRING (-75.5877618 6.2236493, -75.5874166 6.223563, -75.5871358 6.2234928, -75.58678810000001 6.2234169);0.9029294865031664;[['-75.5877618, 6.2236493'],[-75.5867881, 6.2234169]];['-75.5877618, 6.2236493']
Carrera 65GG;(-75.5867881, 6.2234169);(-75.5868969, 6.2229707);51.052;False;0.9044609116551544;LINESTRING (-75.58678810000001 6.2234169, -75.5868969 6.2229707);0.9044609116551544;[['-75.5867881, 6.2234169'],[-75.5868969, 6.2229707]];['-75.5867881, 6.2234169']
Carrera 65GG;(-75.5867881, 6.2234169);(-75.5871734, 6.224061);83.328;False;0.9029294865031664;LINESTRING (-75.58678810000001 6.2234169, -75.5871734 6.224061);0.9029294865031664;[['-75.5867881, 6.2234169'],[-75.5871734, 6.224061]];['-75.5867881, 6.2234169']
